locus_tag	product	protein_id	go_function	go_process	go_component	gene	GOs	Description	KEGG_ko	KEGG_Module	BRITE	KEGG_TC	CAZy	PFAMs
NCS66_RS22635	branched-chain amino acid ABC transporter substrate-binding protein	WP_008348467.1	ABC-type transporter activity|0140359||IEA	transmembrane transport|0055085||IEA			-	PFAM Extracellular ligand-binding receptor	ko:K01999	M00237	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	Peripla_BP_6
NCS66_RS22760	TrkA C-terminal domain-containing protein	WP_008348513.1	monoatomic cation transmembrane transporter activity|0008324||IEA	potassium ion transport|0006813||IEA			-	TrkA-C domain	ko:K07085	-	ko00000	2.A.81	-	Asp-Al_Ex,TrkA_C
NCS66_RS22860	glycine betaine ABC transporter substrate-binding protein	WP_033536294.1					-	Glycine betaine ABC transporter substrate-binding protein	ko:K02002	M00208	ko00000,ko00001,ko00002,ko02000	3.A.1.12	-	OpuAC
NCS66_RS23040	substrate-binding domain-containing protein	WP_008348611.1					-	Bacterial extracellular solute-binding protein	ko:K02020	M00189	ko00000,ko00001,ko00002,ko02000	3.A.1.8	-	SBP_bac_11
NCS66_RS23090	carbohydrate ABC transporter permease	WP_008348938.1		transmembrane transport|0055085||IEA			-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K02026,ko:K17323	M00207,M00607	ko00000,ko00001,ko00002,ko02000	3.A.1.1,3.A.1.1.35	-	BPD_transp_1
NCS66_RS23095	sugar ABC transporter permease	WP_008348939.1	ABC-type transporter activity|0140359||IEA				-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K02025	M00207	ko00000,ko00002,ko02000	3.A.1.1	-	BPD_transp_1
NCS66_RS23100	extracellular solute-binding protein	WP_008348942.1					-	PFAM extracellular solute-binding protein family 1	ko:K02027	M00207	ko00000,ko00002,ko02000	3.A.1.1	-	SBP_bac_8
NCS66_RS23115	MFS transporter	WP_008348949.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA			-	Major facilitator Superfamily	ko:K08195	-	ko00000,ko02000	2.A.1.15	-	MFS_1,Sugar_tr
NCS66_RS23155	TolC family outer membrane protein	WP_081851866.1	efflux transmembrane transporter activity|0015562||IEA	transmembrane transport|0055085||IEA	outer membrane|0019867||IEA		-	Outer membrane efflux protein	ko:K12340	M00325,M00326,M00339,M00571,M00575,M00646,M00647,M00696,M00697,M00709,M00720,M00821	ko00000,ko00001,ko00002,ko01504,ko02000,ko02044	1.B.17,2.A.6.2	-	OEP
NCS66_RS23235	glutathione S-transferase family protein	WP_008348990.1	protein binding|0005515||IEA	glutathione metabolic process|0006749||IEA			-	Glutathione S-transferase	ko:K00799	-	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	GST_C,GST_C_2,GST_N_3
NCS66_RS23265	NrtA/SsuA/CpmA family ABC transporter substrate-binding protein	WP_033536495.1					-	Substrate binding domain of ABC-type glycine betaine transport system	ko:K15553	M00436	ko00000,ko00001,ko00002,ko02000	3.A.1.17.2	-	NMT1
NCS66_RS23330	MarC family protein	WP_008349021.1			membrane|0016020||IEA		-	UPF0056 inner membrane protein	ko:K05595	-	ko00000,ko02000	2.A.95.1	-	MarC
NCS66_RS23380	citrate:proton symporter	WP_008349037.1	citrate transmembrane transporter activity|0015137||IEA	citrate transport|0015746||IEA	membrane|0016020||IEA		-	TIGRFAM citrate H symporter, CitMHS family	ko:K03300	-	ko00000	2.A.11	-	CitMHS
NCS66_RS23520	nitrate/nitrite transporter	WP_034472398.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA			-	PFAM major facilitator superfamily MFS_1	ko:K02575	M00615	ko00000,ko00001,ko00002,ko02000	2.A.1.8	-	MFS_1
NCS66_RS34385	ATP-binding cassette domain-containing protein	WP_350029263.1	ATP binding|0005524||IEA				-	ATPases associated with a variety of cellular activities	ko:K02010	M00190	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.10	-	ABC_tran,TOBE_2
NCS66_RS23530	peptidoglycan DD-metalloendopeptidase family protein	WP_008349093.1					-	Peptidoglycan-binding LysM	ko:K06194	-	ko00000	1.A.34.1.2	-	LysM,Peptidase_M23
NCS66_RS23615	DHA2 family efflux MFS transporter permease subunit	WP_008349125.1		response to xenobiotic stimulus|0009410||IEA	plasma membrane|0005886||IEA		-	Major facilitator superfamily	ko:K03446,ko:K18926	M00701,M00715	ko00000,ko00002,ko02000	2.A.1.3,2.A.1.3.30	-	MFS_1
NCS66_RS23620	HlyD family secretion protein	WP_008349127.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA	membrane|0016020||IEA		-	PFAM secretion protein HlyD family protein	ko:K03543	M00701	ko00000,ko00002,ko02000	8.A.1.1	-	Biotin_lipoyl_2,HlyD_3,HlyD_D23
NCS66_RS23640	substrate-binding domain-containing protein	WP_033536490.1					-	PFAM periplasmic binding protein LacI transcriptional regulator	ko:K10439	M00212	ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19	-	Peripla_BP_4
NCS66_RS23665	ABC transporter substrate-binding protein	WP_008349139.1					-	abc transporter	ko:K10439,ko:K17213	M00212,M00593	ko00000,ko00001,ko00002,ko02000	3.A.1.2,3.A.1.2.1,3.A.1.2.13,3.A.1.2.19	-	Peripla_BP_4
NCS66_RS23735	aromatic acid/H+ symport family MFS transporter	WP_008349153.1	xenobiotic transmembrane transporter activity|0042910||IEA	xenobiotic transport|0042908||IEA	plasma membrane|0005886||IEA		-	Major facilitator Superfamily	ko:K08195	-	ko00000,ko02000	2.A.1.15	-	MFS_1,MFS_4,Sugar_tr
NCS66_RS23980	molybdate ABC transporter substrate-binding protein	WP_008347177.1	molybdate ion binding|0030973||IEA	molybdate ion transport|0015689||IEA	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA	modA	-	ABC transporter, periplasmic molybdate-binding protein	ko:K02020	M00189	ko00000,ko00001,ko00002,ko02000	3.A.1.8	-	SBP_bac_11
NCS66_RS24140	MFS transporter	WP_008347243.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA			-	transporter	ko:K08369	-	ko00000,ko02000	2.A.1	-	Sugar_tr
NCS66_RS24275	ABC transporter permease	WP_008347288.1	transmembrane transporter activity|0022857||IEA				-	binding-protein-dependent transport systems inner membrane component	ko:K02050	M00188	ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17	-	BPD_transp_1
NCS66_RS24285	ABC transporter substrate-binding protein	WP_008347292.1					-	Nitrate ABC transporter substrate-binding protein	ko:K02051	M00188	ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17	-	NMT1
NCS66_RS24700	phage late control D family protein	WP_250480882.1					-	rhs element vgr protein	ko:K11904	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	DUF2345,Phage_GPD,T6SS_Vgr
NCS66_RS24775	sugar ABC transporter substrate-binding protein	WP_008347464.1					-	Periplasmic binding proteins and sugar binding domain of LacI family	ko:K10439	M00212	ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19	-	Peripla_BP_4
NCS66_RS24890	branched-chain amino acid ABC transporter substrate-binding protein	WP_008347507.1	ABC-type transporter activity|0140359||IEA	transmembrane transport|0055085||IEA			-	Receptor family ligand binding region	ko:K01999	M00237	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	Peripla_BP_6
NCS66_RS25140	MFS transporter	WP_250480887.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA			-	Major Facilitator	ko:K05548	-	ko00000,ko02000	2.A.1.15	-	MFS_1,MFS_4,Sugar_tr
NCS66_RS25225	FtsX-like permease family protein	WP_051996824.1			membrane|0016020||IEA		-	FtsX-like permease family	ko:K02004	M00258	ko00000,ko00002,ko02000	3.A.1	-	FtsX,MacB_PCD
NCS66_RS25265	Fe(3+)-hydroxamate ABC transporter permease FhuB	WP_008347637.1				fhuB	-	Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily	ko:K02015	M00240	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	FecCD
NCS66_RS25275	iron-siderophore ABC transporter substrate-binding protein	WP_235366251.1		siderophore transport|0015891||IEA			-	Periplasmic binding protein	ko:K02016	M00240	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	Peripla_BP_2
NCS66_RS25280	cyclic peptide export ABC transporter	WP_250480888.1	peptide transmembrane transporter activity|1904680||IEA	peptide transport|0015833||IEA	membrane|0016020||IEA		-	cyclic peptide transporter	ko:K06159,ko:K06160	-	ko00000,ko00001,ko02000	3.A.1.113.2,3.A.1.113.3	-	ABC_membrane,ABC_tran
NCS66_RS25320	urea transporter	WP_033536176.1	urea transmembrane transporter activity|0015204||IEA	urea transmembrane transport|0071918||IEA	membrane|0016020||IEA		-	Urea transporter	ko:K08717	-	ko00000,ko02000	1.A.28.2	-	UT
NCS66_RS25450	ABC transporter substrate-binding protein	WP_033536248.1					-	Receptor family ligand binding region	ko:K01999	M00237	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	Peripla_BP_6
NCS66_RS25455	branched-chain amino acid ABC transporter permease	WP_008347709.1	ABC-type transporter activity|0140359||IEA	branched-chain amino acid transport|0015803||IEA			-	Belongs to the binding-protein-dependent transport system permease family	ko:K01997	M00237	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	BPD_transp_2
NCS66_RS25460	branched-chain amino acid ABC transporter permease	WP_008347710.1	ABC-type transporter activity|0140359||IEA	branched-chain amino acid transport|0015803||IEA			-	Belongs to the binding-protein-dependent transport system permease family	ko:K01998	M00237	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	BPD_transp_2
NCS66_RS25465	ATP-binding cassette domain-containing protein	WP_034470999.1	ATP binding|0005524||IEA				-	ATPases associated with a variety of cellular activities	ko:K01995,ko:K01996	M00237	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	ABC_tran,BCA_ABC_TP_C
NCS66_RS25505	ABC transporter permease	WP_250480889.1	ABC-type transporter activity|0140359||IEA				-	Belongs to the binding-protein-dependent transport system permease family	ko:K10440	M00212	ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19	-	BPD_transp_2
NCS66_RS25605	type VI secretion system membrane subunit TssM	WP_034470145.1	molecular_function|0003674||IEA	protein secretion by the type VI secretion system|0033103||IEA		tssM	-	type VI secretion protein	ko:K11891	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	IcmF-related,IcmF_C,ImcF-related_N
NCS66_RS25610	DotU family type VI secretion system protein	WP_008346439.1					-	type VI secretion system OmpA MotB family protein	ko:K11892	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	DotU,OmpA
NCS66_RS25615	type VI secretion system baseplate subunit TssK	WP_008346440.1	molecular_function|0003674||IEA	protein secretion by the type VI secretion system|0033103||IEA		tssK	-	type VI secretion protein	ko:K11893	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	T6SS_VasE
NCS66_RS25620	type VI secretion system lipoprotein TssJ	WP_008346442.1	molecular_function|0003674||IEA	protein secretion by the type VI secretion system|0033103||IEA		tssJ	-	TIGRFAM type VI secretion lipoprotein, VC_A0113 family	ko:K11906	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	T6SS-SciN
NCS66_RS25645	type VI secretion system contractile sheath small subunit	WP_008346450.1	molecular_function|0003674||IEA	protein secretion by the type VI secretion system|0033103||IEA		tssB	-	TIGRFAM type VI secretion protein, VC_A0107 family	ko:K11901	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	T6SS_VipA
NCS66_RS25650	type VI secretion system contractile sheath large subunit	WP_008346451.1	molecular_function|0003674||IEA	protein secretion by the type VI secretion system|0033103||IEA	type VI protein secretion system complex|0033104||IEA	tssC	-	type VI secretion protein	ko:K11900	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	VipB
NCS66_RS25670	type VI secretion system baseplate subunit TssG	WP_008346458.1		protein secretion by the type VI secretion system|0033103||IEA		tssG	-	type VI secretion protein	ko:K11895	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	T6SS_TssG
NCS66_RS25675	type VI secretion system baseplate subunit TssF	WP_244808287.1	molecular_function|0003674||IEA	protein secretion by the type VI secretion system|0033103||IEA		tssF	-	type VI secretion protein	ko:K11896	M00334	ko00000,ko00002,ko02044	3.A.23.1	-	T6SS_TssF
NCS66_RS25750	oxalate/formate MFS antiporter	WP_008346486.1	antiporter activity|0015297||IEA			oxlT	-	Major Facilitator Superfamily	ko:K08177	-	ko00000,ko02000	2.A.1.11	-	MFS_1
NCS66_RS25985	ABC transporter permease subunit	WP_008346577.1		transmembrane transport|0055085||IEA	membrane|0016020||IEA		-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K02050	M00188	ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17	-	BPD_transp_1
NCS66_RS25990	putative urea ABC transporter substrate-binding protein	WP_008346580.1					-	NMT1/THI5 like	ko:K02051	M00188	ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17	-	NMT1
NCS66_RS26070	ABC transporter substrate-binding protein	WP_008346612.1					-	ABC transporter, phosphonate, periplasmic substrate-binding protein	ko:K02051	M00188	ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17	-	NMT1
NCS66_RS26080	ABC transporter permease	WP_008346615.1	transmembrane transporter activity|0022857||IEA				-	binding-protein-dependent transport systems inner membrane component	ko:K02050	M00188	ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17	-	BPD_transp_1
NCS66_RS26095	ABC transporter substrate-binding protein	WP_250480905.1					-	ABC transporter, phosphonate, periplasmic substrate-binding protein	ko:K02051	M00188	ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17	-	NMT1_2
NCS66_RS26135	TRAP transporter large permease	WP_008346639.1	transmembrane transporter activity|0022857||IEA	carbohydrate transport|0008643||IEA	tripartite ATP-independent periplasmic transporter complex|0031317||IEA		-	Tripartite ATP-independent periplasmic transporter, DctM component	ko:K21393	-	ko00000,ko02000	2.A.56.1	-	DctM
NCS66_RS26190	ABC transporter permease	WP_008346658.1	ABC-type transporter activity|0140359||IEA	transmembrane transport|0055085||IEA	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K02053	M00193	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	BPD_transp_1
NCS66_RS26195	ABC transporter permease subunit	WP_008346659.1					-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K02054	M00193	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	BPD_transp_1
NCS66_RS26200	ABC transporter substrate-binding protein	WP_008346660.1					-	PFAM extracellular solute-binding protein family 1	ko:K02055	M00193	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	SBP_bac_6
NCS66_RS26255	ABC transporter ATP-binding protein	WP_008346672.1	ABC-type transporter activity|0140359||IEA				-	ATPases associated with a variety of cellular activities	ko:K02056	M00221	ko00000,ko00002,ko01000,ko02000	3.A.1.2	-	ABC_tran
NCS66_RS26265	ABC transporter permease	WP_008346674.1			plasma membrane|0005886||IEA		-	Belongs to the binding-protein-dependent transport system permease family	ko:K02057	M00221	ko00000,ko00002,ko02000	3.A.1.2	-	BPD_transp_2
NCS66_RS26270	ABC transporter permease	WP_033535798.1	ABC-type transporter activity|0140359||IEA				-	Branched-chain amino acid transport system / permease component	ko:K02057	M00221	ko00000,ko00002,ko02000	3.A.1.2	-	BPD_transp_2
NCS66_RS26275	BMP family ABC transporter substrate-binding protein	WP_008346678.1					-	ABC transporter substrate-binding protein PnrA-like	ko:K02058,ko:K07335	M00221	ko00000,ko00002,ko02000	3.A.1.2	-	Bmp
NCS66_RS26360	porin	WP_008346709.1	porin activity|0015288||IEA		cell outer membrane|0009279||IEA		-	PFAM porin Gram-negative type	ko:K03285	-	ko00000	1.B.1	-	Porin_4
NCS66_RS26515	amino acid ABC transporter permease	WP_008346760.1	ABC-type transporter activity|0140359||IEA	amino acid transport|0006865||IEA			-	amino acid ABC transporter	ko:K02029	M00236	ko00000,ko00002,ko02000	3.A.1.3	-	BPD_transp_1
NCS66_RS26520	amino acid ABC transporter permease	WP_008346762.1	ABC-type transporter activity|0140359||IEA	amino acid transport|0006865||IEA			-	amino acid ABC transporter	ko:K02029	M00236	ko00000,ko00002,ko02000	3.A.1.3	-	BPD_transp_1
NCS66_RS26555	ABC transporter substrate-binding protein	WP_008346773.1					-	ABC transporter substrate-binding protein	ko:K02035	M00239	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	SBP_bac_5
NCS66_RS26585	aliphatic sulfonate ABC transporter substrate-binding protein	WP_250480901.1	ATPase-coupled transmembrane transporter activity|0042626||IEA	alkanesulfonate transmembrane transport|0042918||IEA	ATP-binding cassette (ABC) transporter complex|0043190||IEA		-	ABC transporter, phosphonate, periplasmic substrate-binding protein	ko:K15553	M00436	ko00000,ko00001,ko00002,ko02000	3.A.1.17.2	-	NMT1,NMT1_2
NCS66_RS26605	cytochrome c	WP_033535803.1	metal ion binding|0046872||IEA				-	cytochrome	ko:K08738	M00595	ko00000,ko00001,ko00002	3.D.4.6	-	Cytochrome_CBB3
NCS66_RS26655	sugar ABC transporter permease	WP_008346800.1	ABC-type transporter activity|0140359||IEA				-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K17322	M00607	ko00000,ko00001,ko00002,ko02000	3.A.1.1.35	-	BPD_transp_1
NCS66_RS26660	carbohydrate ABC transporter permease	WP_008346802.1		transmembrane transport|0055085||IEA			-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K17323	M00607	ko00000,ko00001,ko00002,ko02000	3.A.1.1.35	-	BPD_transp_1
NCS66_RS26670	ABC transporter substrate-binding protein	WP_008346806.1	ABC-type transporter activity|0140359||IEA		ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	PFAM extracellular solute-binding protein family 1	ko:K17321	M00607	ko00000,ko00001,ko00002,ko02000	3.A.1.1.35	-	SBP_bac_1,SBP_bac_8
NCS66_RS26705	MFS transporter	WP_008346820.1					-	TIGRFAM metabolite H symporter, major facilitator superfamily (MFS)	ko:K03288	-	ko00000,ko02000	2.A.1.6.1,2.A.1.6.7	-	MFS_1,Sugar_tr
NCS66_RS26935	amino acid ABC transporter substrate-binding protein	WP_008346900.1	ABC-type transporter activity|0140359||IEA		ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	Bacterial extracellular solute-binding proteins, family 3	ko:K02030,ko:K09969,ko:K10001	M00230,M00232,M00236	ko00000,ko00001,ko00002,ko02000	3.A.1.3,3.A.1.3.18,3.A.1.3.19,3.A.1.3.4,3.A.1.3.7,3.A.1.3.8	-	SBP_bac_3
NCS66_RS27135	ABC transporter substrate-binding protein	WP_008346971.1	ABC-type transporter activity|0140359||IEA		ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	Bacterial extracellular solute-binding protein	ko:K02055	M00193	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	SBP_bac_8
NCS66_RS27150	ABC transporter permease	WP_008346975.1	ABC-type transporter activity|0140359||IEA	transmembrane transport|0055085||IEA	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K02053	M00193	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	BPD_transp_1
NCS66_RS27205	ABC transporter permease	WP_008346989.1	ABC-type transporter activity|0140359||IEA				-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K02034	M00239	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	BPD_transp_1,OppC_N
NCS66_RS27210	ABC transporter permease	WP_008346990.1		transmembrane transport|0055085||IEA			-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K02033	M00239	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	BPD_transp_1
NCS66_RS27215	ABC transporter substrate-binding protein	WP_008346991.1	ABC-type transporter activity|0140359||IEA		ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	PFAM extracellular solute-binding protein, family 5	ko:K02035	M00239	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	SBP_bac_5
NCS66_RS27240	ABC transporter substrate-binding protein	WP_008347001.1	ABC-type transporter activity|0140359||IEA		ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	Bacterial extracellular solute-binding proteins, family 5 Middle	ko:K02035	M00239	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	SBP_bac_5
NCS66_RS27280	NADH-quinone oxidoreductase subunit M	WP_033536446.1	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor|0016655||IEA				-	proton-translocating NADH-quinone oxidoreductase, chain M	ko:K00342	M00144	ko00000,ko00001,ko00002,ko01000	3.D.1	-	Proton_antipo_M
NCS66_RS27355	multidrug effflux MFS transporter	WP_051078977.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA			-	PFAM major facilitator superfamily MFS_1	ko:K08154	-	ko00000,ko02000	2.A.1.2.9	-	MFS_1
NCS66_RS27415	type VI secretion system baseplate subunit TssF	WP_008347065.1	molecular_function|0003674||IEA	protein secretion by the type VI secretion system|0033103||IEA		tssF	-	Type VI secretion	ko:K11896	M00334	ko00000,ko00002,ko02044	3.A.23.1	-	T6SS_TssF
NCS66_RS27420	ImcF-related family protein	WP_241484845.1					-	PFAM ImcF domain protein	ko:K11891	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	IcmF-related,IcmF_C
NCS66_RS27425	hypothetical protein	WP_008347069.1					-	PFAM ImcF domain protein	ko:K11891	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	IcmF-related,IcmF_C
NCS66_RS27450	type VI secretion system tip protein VgrG	WP_250480910.1					-	rhs element vgr protein	ko:K11904	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	DUF2345,Phage_GPD,T6SS_Vgr
NCS66_RS27495	amino acid carrier protein	WP_008345922.1	amino acid:monoatomic cation symporter activity|0005416||IEA	amino acid transport|0006865||IEA	membrane|0016020||IEA		-	Amino acid carrier	ko:K03310	-	ko00000	2.A.25	-	Na_Ala_symp
NCS66_RS27510	ABC transporter substrate-binding protein	WP_008345925.1	ABC-type transporter activity|0140359||IEA		ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	NMT1-like family	ko:K02051	M00188	ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17	-	NMT1_2
NCS66_RS27580	hypothetical protein	WP_033536882.1					-	K+ potassium transporter	ko:K03549	-	ko00000,ko02000	2.A.72	-	K_trans
NCS66_RS27595	MgtC/SapB family protein	WP_008345940.1			membrane|0016020||IEA		-	MgtC family	ko:K07507	-	ko00000,ko02000	9.B.20	-	MgtC
NCS66_RS27645	cytochrome c oxidase subunit II	WP_008345950.1	cytochrome-c oxidase activity|0004129||IEA			coxB	-	cytochrome c oxidase subunit II	ko:K02275	M00155	ko00000,ko00001,ko00002,ko01000	3.D.4.2,3.D.4.4,3.D.4.6	-	COX2,Cytochrom_C
NCS66_RS27655	cytochrome c oxidase subunit 3	WP_008345952.1					-	Cytochrome c oxidase subunit	ko:K02276	M00155	ko00000,ko00001,ko00002,ko01000	3.D.4.4,3.D.4.6	-	COX3
NCS66_RS27875	DUF2345 domain-containing protein	WP_081851801.1					-	rhs element vgr protein	ko:K11904	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	DUF2345,Phage_GPD,T6SS_Vgr
NCS66_RS27880	type VI secretion system contractile sheath large subunit	WP_250480916.1	molecular_function|0003674||IEA	protein secretion by the type VI secretion system|0033103||IEA	type VI protein secretion system complex|0033104||IEA	tssC	-	type VI secretion protein	ko:K11900	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	VipB
NCS66_RS27885	type VI secretion system contractile sheath small subunit	WP_034470080.1	molecular_function|0003674||IEA	protein secretion by the type VI secretion system|0033103||IEA		tssB	-	Type VI secretion protein	ko:K11901	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	T6SS_VipA
NCS66_RS27915	MFS transporter	WP_008346035.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA			-	Major facilitator superfamily	ko:K08194	-	ko00000,ko02000	2.A.1.14.7	-	MFS_1
NCS66_RS28100	sugar ABC transporter substrate-binding protein	WP_008346098.1					-	Periplasmic binding protein domain	ko:K02058	M00221	ko00000,ko00002,ko02000	3.A.1.2	-	Peripla_BP_4
NCS66_RS28105	ABC transporter permease	WP_008346099.1	ABC-type transporter activity|0140359||IEA				-	Belongs to the binding-protein-dependent transport system permease family	ko:K02057	M00221	ko00000,ko00002,ko02000	3.A.1.2	-	BPD_transp_2
NCS66_RS28110	ATP-binding cassette domain-containing protein	WP_008346100.1	ATP binding|0005524||IEA				-	abc transporter	ko:K02056	M00221	ko00000,ko00002,ko01000,ko02000	3.A.1.2	-	ABC_tran
NCS66_RS28160	c-type cytochrome	WP_244808279.1	heme binding|0020037||IEA				-	Cytochrome c	ko:K08738	M00595	ko00000,ko00001,ko00002	3.D.4.6	-	Cytochrom_C
NCS66_RS28220	TonB-dependent receptor	WP_085955293.1					-	TonB-dependent receptor	ko:K02014	-	ko00000,ko02000	1.B.14	-	Plug,TonB_dep_Rec
NCS66_RS28395	ABC transporter permease	WP_008346213.1	ABC-type transporter activity|0140359||IEA	transmembrane transport|0055085||IEA	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K02053	M00193	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	BPD_transp_1
NCS66_RS28400	ABC transporter permease	WP_008346215.1	ABC-type transporter activity|0140359||IEA	transmembrane transport|0055085||IEA	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K02054	M00193	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	BPD_transp_1
NCS66_RS28405	ABC transporter substrate-binding protein	WP_008346216.1	ABC-type transporter activity|0140359||IEA		ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	PFAM extracellular solute-binding protein family 1	ko:K02055	M00193	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	SBP_bac_8
NCS66_RS28445	cytosine permease	WP_008346231.1					-	Belongs to the purine-cytosine permease (2.A.39) family	ko:K03457	-	ko00000	2.A.39	-	Transp_cyt_pur
NCS66_RS28810	2-hydroxycarboxylate transporter family protein	WP_034470131.1					-	Citrate carrier protein	ko:K11616	-	ko00000,ko00001	2.A.24.2	-	2HCT
NCS66_RS29030	glutathione S-transferase	WP_250480944.1					-	Glutathione S-transferase	ko:K00799	-	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	GST_C,GST_C_2,GST_C_3,GST_N,GST_N_3
NCS66_RS29285	branched-chain amino acid ABC transporter substrate-binding protein	WP_244808592.1	ABC-type transporter activity|0140359||IEA	transmembrane transport|0055085||IEA			-	PFAM Extracellular ligand-binding receptor	ko:K01999	M00237	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	Peripla_BP_6
NCS66_RS29665	chromate efflux transporter	WP_284508063.1	chromate transmembrane transporter activity|0015109||IEA	chromate transport|0015703||IEA		chrA	-	TIGRFAM chromate transporter, chromate ion transporter (CHR) family	ko:K07240	-	ko00000,ko02000	2.A.51.1	-	Chromate_transp
